Feature_ID	Term_ID	Term_name
C00022	mmu00010	Glycolysis / Gluconeogenesis
C00024	mmu00010	Glycolysis / Gluconeogenesis
C00031	mmu00010	Glycolysis / Gluconeogenesis
C00033	mmu00010	Glycolysis / Gluconeogenesis
C00036	mmu00010	Glycolysis / Gluconeogenesis
C00068	mmu00010	Glycolysis / Gluconeogenesis
C00074	mmu00010	Glycolysis / Gluconeogenesis
C00084	mmu00010	Glycolysis / Gluconeogenesis
C00085	mmu00010	Glycolysis / Gluconeogenesis
C00103	mmu00010	Glycolysis / Gluconeogenesis
C00111	mmu00010	Glycolysis / Gluconeogenesis
C00118	mmu00010	Glycolysis / Gluconeogenesis
C00186	mmu00010	Glycolysis / Gluconeogenesis
C00197	mmu00010	Glycolysis / Gluconeogenesis
C00221	mmu00010	Glycolysis / Gluconeogenesis
C00236	mmu00010	Glycolysis / Gluconeogenesis
C00267	mmu00010	Glycolysis / Gluconeogenesis
C00354	mmu00010	Glycolysis / Gluconeogenesis
C00469	mmu00010	Glycolysis / Gluconeogenesis
C00631	mmu00010	Glycolysis / Gluconeogenesis
C00668	mmu00010	Glycolysis / Gluconeogenesis
C01159	mmu00010	Glycolysis / Gluconeogenesis
C01172	mmu00010	Glycolysis / Gluconeogenesis
C01451	mmu00010	Glycolysis / Gluconeogenesis
C05125	mmu00010	Glycolysis / Gluconeogenesis
C06186	mmu00010	Glycolysis / Gluconeogenesis
C06187	mmu00010	Glycolysis / Gluconeogenesis
C06188	mmu00010	Glycolysis / Gluconeogenesis
C15972	mmu00010	Glycolysis / Gluconeogenesis
C15973	mmu00010	Glycolysis / Gluconeogenesis
C16255	mmu00010	Glycolysis / Gluconeogenesis
C00022	mmu00020	Citrate cycle (TCA cycle)
C00024	mmu00020	Citrate cycle (TCA cycle)
C00026	mmu00020	Citrate cycle (TCA cycle)
C00036	mmu00020	Citrate cycle (TCA cycle)
C00042	mmu00020	Citrate cycle (TCA cycle)
C00068	mmu00020	Citrate cycle (TCA cycle)
C00074	mmu00020	Citrate cycle (TCA cycle)
C00091	mmu00020	Citrate cycle (TCA cycle)
C00122	mmu00020	Citrate cycle (TCA cycle)
C00149	mmu00020	Citrate cycle (TCA cycle)
C00158	mmu00020	Citrate cycle (TCA cycle)
C00311	mmu00020	Citrate cycle (TCA cycle)
C00417	mmu00020	Citrate cycle (TCA cycle)
C05125	mmu00020	Citrate cycle (TCA cycle)
C05379	mmu00020	Citrate cycle (TCA cycle)
C05381	mmu00020	Citrate cycle (TCA cycle)
C15972	mmu00020	Citrate cycle (TCA cycle)
C15973	mmu00020	Citrate cycle (TCA cycle)
C16254	mmu00020	Citrate cycle (TCA cycle)
C16255	mmu00020	Citrate cycle (TCA cycle)
C00022	mmu00030	Pentose phosphate pathway
C00031	mmu00030	Pentose phosphate pathway
C00085	mmu00030	Pentose phosphate pathway
C00117	mmu00030	Pentose phosphate pathway
C00118	mmu00030	Pentose phosphate pathway
C00119	mmu00030	Pentose phosphate pathway
C00121	mmu00030	Pentose phosphate pathway
C00197	mmu00030	Pentose phosphate pathway
C00198	mmu00030	Pentose phosphate pathway
C00199	mmu00030	Pentose phosphate pathway
C00204	mmu00030	Pentose phosphate pathway
C00221	mmu00030	Pentose phosphate pathway
C00231	mmu00030	Pentose phosphate pathway
C00257	mmu00030	Pentose phosphate pathway
C00258	mmu00030	Pentose phosphate pathway
C00279	mmu00030	Pentose phosphate pathway
C00345	mmu00030	Pentose phosphate pathway
C00354	mmu00030	Pentose phosphate pathway
C00577	mmu00030	Pentose phosphate pathway
C00620	mmu00030	Pentose phosphate pathway
C00631	mmu00030	Pentose phosphate pathway
C00668	mmu00030	Pentose phosphate pathway
C00672	mmu00030	Pentose phosphate pathway
C00673	mmu00030	Pentose phosphate pathway
C01151	mmu00030	Pentose phosphate pathway
C01172	mmu00030	Pentose phosphate pathway
C01182	mmu00030	Pentose phosphate pathway
C01218	mmu00030	Pentose phosphate pathway
C01236	mmu00030	Pentose phosphate pathway
C01801	mmu00030	Pentose phosphate pathway
C02076	mmu00030	Pentose phosphate pathway
C03752	mmu00030	Pentose phosphate pathway
C04442	mmu00030	Pentose phosphate pathway
C05382	mmu00030	Pentose phosphate pathway
C06019	mmu00030	Pentose phosphate pathway
C06473	mmu00030	Pentose phosphate pathway
C20589	mmu00030	Pentose phosphate pathway
C00022	mmu00040	Pentose and glucuronate interconversions
C00026	mmu00040	Pentose and glucuronate interconversions
C00029	mmu00040	Pentose and glucuronate interconversions
C00103	mmu00040	Pentose and glucuronate interconversions
C00111	mmu00040	Pentose and glucuronate interconversions
C00116	mmu00040	Pentose and glucuronate interconversions
C00167	mmu00040	Pentose and glucuronate interconversions
C00181	mmu00040	Pentose and glucuronate interconversions
C00191	mmu00040	Pentose and glucuronate interconversions
C00199	mmu00040	Pentose and glucuronate interconversions
C00204	mmu00040	Pentose and glucuronate interconversions
C00216	mmu00040	Pentose and glucuronate interconversions
C00231	mmu00040	Pentose and glucuronate interconversions
C00259	mmu00040	Pentose and glucuronate interconversions
C00266	mmu00040	Pentose and glucuronate interconversions
C00309	mmu00040	Pentose and glucuronate interconversions
C00310	mmu00040	Pentose and glucuronate interconversions
C00312	mmu00040	Pentose and glucuronate interconversions
C00333	mmu00040	Pentose and glucuronate interconversions
C00379	mmu00040	Pentose and glucuronate interconversions
C00433	mmu00040	Pentose and glucuronate interconversions
C00470	mmu00040	Pentose and glucuronate interconversions
C00474	mmu00040	Pentose and glucuronate interconversions
C00476	mmu00040	Pentose and glucuronate interconversions
C00502	mmu00040	Pentose and glucuronate interconversions
C00508	mmu00040	Pentose and glucuronate interconversions
C00514	mmu00040	Pentose and glucuronate interconversions
C00532	mmu00040	Pentose and glucuronate interconversions
C00558	mmu00040	Pentose and glucuronate interconversions
C00618	mmu00040	Pentose and glucuronate interconversions
C00714	mmu00040	Pentose and glucuronate interconversions
C00789	mmu00040	Pentose and glucuronate interconversions
C00800	mmu00040	Pentose and glucuronate interconversions
C00817	mmu00040	Pentose and glucuronate interconversions
C00905	mmu00040	Pentose and glucuronate interconversions
C01068	mmu00040	Pentose and glucuronate interconversions
C01101	mmu00040	Pentose and glucuronate interconversions
C01508	mmu00040	Pentose and glucuronate interconversions
C01904	mmu00040	Pentose and glucuronate interconversions
C02266	mmu00040	Pentose and glucuronate interconversions
C02273	mmu00040	Pentose and glucuronate interconversions
C02426	mmu00040	Pentose and glucuronate interconversions
C02753	mmu00040	Pentose and glucuronate interconversions
C03033	mmu00040	Pentose and glucuronate interconversions
C03291	mmu00040	Pentose and glucuronate interconversions
C03826	mmu00040	Pentose and glucuronate interconversions
C04053	mmu00040	Pentose and glucuronate interconversions
C04349	mmu00040	Pentose and glucuronate interconversions
C04575	mmu00040	Pentose and glucuronate interconversions
C05385	mmu00040	Pentose and glucuronate interconversions
C05411	mmu00040	Pentose and glucuronate interconversions
C05412	mmu00040	Pentose and glucuronate interconversions
C06118	mmu00040	Pentose and glucuronate interconversions
C06441	mmu00040	Pentose and glucuronate interconversions
C14899	mmu00040	Pentose and glucuronate interconversions
C15930	mmu00040	Pentose and glucuronate interconversions
C20680	mmu00040	Pentose and glucuronate interconversions
C20902	mmu00040	Pentose and glucuronate interconversions
C20903	mmu00040	Pentose and glucuronate interconversions
C22337	mmu00040	Pentose and glucuronate interconversions
C22712	mmu00040	Pentose and glucuronate interconversions
C00085	mmu00051	Fructose and mannose metabolism
C00095	mmu00051	Fructose and mannose metabolism
C00096	mmu00051	Fructose and mannose metabolism
C00111	mmu00051	Fructose and mannose metabolism
C00118	mmu00051	Fructose and mannose metabolism
C00159	mmu00051	Fructose and mannose metabolism
C00186	mmu00051	Fructose and mannose metabolism
C00247	mmu00051	Fructose and mannose metabolism
C00267	mmu00051	Fructose and mannose metabolism
C00275	mmu00051	Fructose and mannose metabolism
C00325	mmu00051	Fructose and mannose metabolism
C00354	mmu00051	Fructose and mannose metabolism
C00392	mmu00051	Fructose and mannose metabolism
C00424	mmu00051	Fructose and mannose metabolism
C00464	mmu00051	Fructose and mannose metabolism
C00507	mmu00051	Fructose and mannose metabolism
C00577	mmu00051	Fructose and mannose metabolism
C00636	mmu00051	Fructose and mannose metabolism
C00644	mmu00051	Fructose and mannose metabolism
C00665	mmu00051	Fructose and mannose metabolism
C00794	mmu00051	Fructose and mannose metabolism
C00861	mmu00051	Fructose and mannose metabolism
C00976	mmu00051	Fructose and mannose metabolism
C01019	mmu00051	Fructose and mannose metabolism
C01094	mmu00051	Fructose and mannose metabolism
C01096	mmu00051	Fructose and mannose metabolism
C01099	mmu00051	Fructose and mannose metabolism
C01131	mmu00051	Fructose and mannose metabolism
C01222	mmu00051	Fructose and mannose metabolism
C01355	mmu00051	Fructose and mannose metabolism
C01487	mmu00051	Fructose and mannose metabolism
C01720	mmu00051	Fructose and mannose metabolism
C01721	mmu00051	Fructose and mannose metabolism
C01768	mmu00051	Fructose and mannose metabolism
C01934	mmu00051	Fructose and mannose metabolism
C02431	mmu00051	Fructose and mannose metabolism
C02492	mmu00051	Fructose and mannose metabolism
C02888	mmu00051	Fructose and mannose metabolism
C02962	mmu00051	Fructose and mannose metabolism
C02977	mmu00051	Fructose and mannose metabolism
C02985	mmu00051	Fructose and mannose metabolism
C02991	mmu00051	Fructose and mannose metabolism
C03117	mmu00051	Fructose and mannose metabolism
C03267	mmu00051	Fructose and mannose metabolism
C03827	mmu00051	Fructose and mannose metabolism
C03979	mmu00051	Fructose and mannose metabolism
C05144	mmu00051	Fructose and mannose metabolism
C05392	mmu00051	Fructose and mannose metabolism
C06192	mmu00051	Fructose and mannose metabolism
C11516	mmu00051	Fructose and mannose metabolism
C11544	mmu00051	Fructose and mannose metabolism
C18028	mmu00051	Fructose and mannose metabolism
C18096	mmu00051	Fructose and mannose metabolism
C20781	mmu00051	Fructose and mannose metabolism
C20835	mmu00051	Fructose and mannose metabolism
C20836	mmu00051	Fructose and mannose metabolism
C00029	mmu00052	Galactose metabolism
C00031	mmu00052	Galactose metabolism
C00052	mmu00052	Galactose metabolism
C00085	mmu00052	Galactose metabolism
C00089	mmu00052	Galactose metabolism
C00095	mmu00052	Galactose metabolism
C00103	mmu00052	Galactose metabolism
C00111	mmu00052	Galactose metabolism
C00116	mmu00052	Galactose metabolism
C00118	mmu00052	Galactose metabolism
C00124	mmu00052	Galactose metabolism
C00137	mmu00052	Galactose metabolism
C00159	mmu00052	Galactose metabolism
C00243	mmu00052	Galactose metabolism
C00267	mmu00052	Galactose metabolism
C00446	mmu00052	Galactose metabolism
C00492	mmu00052	Galactose metabolism
C00577	mmu00052	Galactose metabolism
C00668	mmu00052	Galactose metabolism
C00794	mmu00052	Galactose metabolism
C00795	mmu00052	Galactose metabolism
C00880	mmu00052	Galactose metabolism
C00984	mmu00052	Galactose metabolism
C01097	mmu00052	Galactose metabolism
C01113	mmu00052	Galactose metabolism
C01132	mmu00052	Galactose metabolism
C01216	mmu00052	Galactose metabolism
C01235	mmu00052	Galactose metabolism
C01286	mmu00052	Galactose metabolism
C01613	mmu00052	Galactose metabolism
C01697	mmu00052	Galactose metabolism
C02262	mmu00052	Galactose metabolism
C02669	mmu00052	Galactose metabolism
C03383	mmu00052	Galactose metabolism
C03733	mmu00052	Galactose metabolism
C03785	mmu00052	Galactose metabolism
C05396	mmu00052	Galactose metabolism
C05399	mmu00052	Galactose metabolism
C05400	mmu00052	Galactose metabolism
C05401	mmu00052	Galactose metabolism
C05402	mmu00052	Galactose metabolism
C05404	mmu00052	Galactose metabolism
C05796	mmu00052	Galactose metabolism
C06311	mmu00052	Galactose metabolism
C06376	mmu00052	Galactose metabolism
C06377	mmu00052	Galactose metabolism
C00022	mmu00053	Ascorbate and aldarate metabolism
C00026	mmu00053	Ascorbate and aldarate metabolism
C00029	mmu00053	Ascorbate and aldarate metabolism
C00072	mmu00053	Ascorbate and aldarate metabolism
C00096	mmu00053	Ascorbate and aldarate metabolism
C00137	mmu00053	Ascorbate and aldarate metabolism
C00167	mmu00053	Ascorbate and aldarate metabolism
C00191	mmu00053	Ascorbate and aldarate metabolism
C00216	mmu00053	Ascorbate and aldarate metabolism
C00231	mmu00053	Ascorbate and aldarate metabolism
C00259	mmu00053	Ascorbate and aldarate metabolism
C00333	mmu00053	Ascorbate and aldarate metabolism
C00433	mmu00053	Ascorbate and aldarate metabolism
C00545	mmu00053	Ascorbate and aldarate metabolism
C00558	mmu00053	Ascorbate and aldarate metabolism
C00617	mmu00053	Ascorbate and aldarate metabolism
C00618	mmu00053	Ascorbate and aldarate metabolism
C00652	mmu00053	Ascorbate and aldarate metabolism
C00679	mmu00053	Ascorbate and aldarate metabolism
C00684	mmu00053	Ascorbate and aldarate metabolism
C00800	mmu00053	Ascorbate and aldarate metabolism
C00818	mmu00053	Ascorbate and aldarate metabolism
C00878	mmu00053	Ascorbate and aldarate metabolism
C00879	mmu00053	Ascorbate and aldarate metabolism
C01040	mmu00053	Ascorbate and aldarate metabolism
C01041	mmu00053	Ascorbate and aldarate metabolism
C01101	mmu00053	Ascorbate and aldarate metabolism
C01114	mmu00053	Ascorbate and aldarate metabolism
C01115	mmu00053	Ascorbate and aldarate metabolism
C01146	mmu00053	Ascorbate and aldarate metabolism
C01620	mmu00053	Ascorbate and aldarate metabolism
C01825	mmu00053	Ascorbate and aldarate metabolism
C02280	mmu00053	Ascorbate and aldarate metabolism
C02670	mmu00053	Ascorbate and aldarate metabolism
C03033	mmu00053	Ascorbate and aldarate metabolism
C03064	mmu00053	Ascorbate and aldarate metabolism
C03289	mmu00053	Ascorbate and aldarate metabolism
C03291	mmu00053	Ascorbate and aldarate metabolism
C03826	mmu00053	Ascorbate and aldarate metabolism
C03921	mmu00053	Ascorbate and aldarate metabolism
C04037	mmu00053	Ascorbate and aldarate metabolism
C04575	mmu00053	Ascorbate and aldarate metabolism
C05385	mmu00053	Ascorbate and aldarate metabolism
C05411	mmu00053	Ascorbate and aldarate metabolism
C05412	mmu00053	Ascorbate and aldarate metabolism
C05422	mmu00053	Ascorbate and aldarate metabolism
C06316	mmu00053	Ascorbate and aldarate metabolism
C14899	mmu00053	Ascorbate and aldarate metabolism
C15923	mmu00053	Ascorbate and aldarate metabolism
C15924	mmu00053	Ascorbate and aldarate metabolism
C15925	mmu00053	Ascorbate and aldarate metabolism
C15926	mmu00053	Ascorbate and aldarate metabolism
C15930	mmu00053	Ascorbate and aldarate metabolism
C16186	mmu00053	Ascorbate and aldarate metabolism
C20889	mmu00053	Ascorbate and aldarate metabolism
C20896	mmu00053	Ascorbate and aldarate metabolism
C21955	mmu00053	Ascorbate and aldarate metabolism
C00024	mmu00061	Fatty acid biosynthesis
C00083	mmu00061	Fatty acid biosynthesis
C00154	mmu00061	Fatty acid biosynthesis
C00173	mmu00061	Fatty acid biosynthesis
C00229	mmu00061	Fatty acid biosynthesis
C00249	mmu00061	Fatty acid biosynthesis
C00383	mmu00061	Fatty acid biosynthesis
C00638	mmu00061	Fatty acid biosynthesis
C00685	mmu00061	Fatty acid biosynthesis
C00693	mmu00061	Fatty acid biosynthesis
C00712	mmu00061	Fatty acid biosynthesis
C01203	mmu00061	Fatty acid biosynthesis
C01209	mmu00061	Fatty acid biosynthesis
C01271	mmu00061	Fatty acid biosynthesis
C01530	mmu00061	Fatty acid biosynthesis
C01571	mmu00061	Fatty acid biosynthesis
C02679	mmu00061	Fatty acid biosynthesis
C02843	mmu00061	Fatty acid biosynthesis
C03939	mmu00061	Fatty acid biosynthesis
C04088	mmu00061	Fatty acid biosynthesis
C04180	mmu00061	Fatty acid biosynthesis
C04246	mmu00061	Fatty acid biosynthesis
C04618	mmu00061	Fatty acid biosynthesis
C04619	mmu00061	Fatty acid biosynthesis
C04620	mmu00061	Fatty acid biosynthesis
C04633	mmu00061	Fatty acid biosynthesis
C04688	mmu00061	Fatty acid biosynthesis
C05223	mmu00061	Fatty acid biosynthesis
C05744	mmu00061	Fatty acid biosynthesis
C05745	mmu00061	Fatty acid biosynthesis
C05746	mmu00061	Fatty acid biosynthesis
C05747	mmu00061	Fatty acid biosynthesis
C05748	mmu00061	Fatty acid biosynthesis
C05749	mmu00061	Fatty acid biosynthesis
C05750	mmu00061	Fatty acid biosynthesis
C05751	mmu00061	Fatty acid biosynthesis
C05752	mmu00061	Fatty acid biosynthesis
C05753	mmu00061	Fatty acid biosynthesis
C05754	mmu00061	Fatty acid biosynthesis
C05755	mmu00061	Fatty acid biosynthesis
C05756	mmu00061	Fatty acid biosynthesis
C05757	mmu00061	Fatty acid biosynthesis
C05758	mmu00061	Fatty acid biosynthesis
C05759	mmu00061	Fatty acid biosynthesis
C05760	mmu00061	Fatty acid biosynthesis
C05761	mmu00061	Fatty acid biosynthesis
C05762	mmu00061	Fatty acid biosynthesis
C05763	mmu00061	Fatty acid biosynthesis
C05764	mmu00061	Fatty acid biosynthesis
C06423	mmu00061	Fatty acid biosynthesis
C06424	mmu00061	Fatty acid biosynthesis
C08362	mmu00061	Fatty acid biosynthesis
C16219	mmu00061	Fatty acid biosynthesis
C16220	mmu00061	Fatty acid biosynthesis
C16221	mmu00061	Fatty acid biosynthesis
C16520	mmu00061	Fatty acid biosynthesis
C20683	mmu00061	Fatty acid biosynthesis
C20794	mmu00061	Fatty acid biosynthesis
C00024	mmu00062	Fatty acid elongation
C00040	mmu00062	Fatty acid elongation
C00083	mmu00062	Fatty acid elongation
C00136	mmu00062	Fatty acid elongation
C00154	mmu00062	Fatty acid elongation
C00162	mmu00062	Fatty acid elongation
C00249	mmu00062	Fatty acid elongation
C00264	mmu00062	Fatty acid elongation
C00605	mmu00062	Fatty acid elongation
C00638	mmu00062	Fatty acid elongation
C00640	mmu00062	Fatty acid elongation
C00658	mmu00062	Fatty acid elongation
C01832	mmu00062	Fatty acid elongation
C01944	mmu00062	Fatty acid elongation
C02593	mmu00062	Fatty acid elongation
C02843	mmu00062	Fatty acid elongation
C03221	mmu00062	Fatty acid elongation
C05258	mmu00062	Fatty acid elongation
C05259	mmu00062	Fatty acid elongation
C05260	mmu00062	Fatty acid elongation
C05261	mmu00062	Fatty acid elongation
C05262	mmu00062	Fatty acid elongation
C05263	mmu00062	Fatty acid elongation
C05264	mmu00062	Fatty acid elongation
C05265	mmu00062	Fatty acid elongation
C05266	mmu00062	Fatty acid elongation
C05267	mmu00062	Fatty acid elongation
C05268	mmu00062	Fatty acid elongation
C05269	mmu00062	Fatty acid elongation
C05270	mmu00062	Fatty acid elongation
C05271	mmu00062	Fatty acid elongation
C05272	mmu00062	Fatty acid elongation
C05273	mmu00062	Fatty acid elongation
C05274	mmu00062	Fatty acid elongation
C05275	mmu00062	Fatty acid elongation
C05276	mmu00062	Fatty acid elongation
C20876	mmu00062	Fatty acid elongation
C20877	mmu00062	Fatty acid elongation
C20878	mmu00062	Fatty acid elongation
C20879	mmu00062	Fatty acid elongation
C00010	mmu00071	Fatty acid degradation
C00024	mmu00071	Fatty acid degradation
C00071	mmu00071	Fatty acid degradation
C00136	mmu00071	Fatty acid degradation
C00154	mmu00071	Fatty acid degradation
C00162	mmu00071	Fatty acid degradation
C00226	mmu00071	Fatty acid degradation
C00229	mmu00071	Fatty acid degradation
C00249	mmu00071	Fatty acid degradation
C00332	mmu00071	Fatty acid degradation
C00340	mmu00071	Fatty acid degradation
C00435	mmu00071	Fatty acid degradation
C00489	mmu00071	Fatty acid degradation
C00517	mmu00071	Fatty acid degradation
C00527	mmu00071	Fatty acid degradation
C00638	mmu00071	Fatty acid degradation
C00823	mmu00071	Fatty acid degradation
C00877	mmu00071	Fatty acid degradation
C01144	mmu00071	Fatty acid degradation
C01371	mmu00071	Fatty acid degradation
C01832	mmu00071	Fatty acid degradation
C01944	mmu00071	Fatty acid degradation
C02593	mmu00071	Fatty acid degradation
C02990	mmu00071	Fatty acid degradation
C03221	mmu00071	Fatty acid degradation
C03547	mmu00071	Fatty acid degradation
C03561	mmu00071	Fatty acid degradation
C05102	mmu00071	Fatty acid degradation
C05258	mmu00071	Fatty acid degradation
C05259	mmu00071	Fatty acid degradation
C05260	mmu00071	Fatty acid degradation
C05261	mmu00071	Fatty acid degradation
C05262	mmu00071	Fatty acid degradation
C05263	mmu00071	Fatty acid degradation
C05264	mmu00071	Fatty acid degradation
C05265	mmu00071	Fatty acid degradation
C05266	mmu00071	Fatty acid degradation
C05267	mmu00071	Fatty acid degradation
C05268	mmu00071	Fatty acid degradation
C05269	mmu00071	Fatty acid degradation
C05270	mmu00071	Fatty acid degradation
C05271	mmu00071	Fatty acid degradation
C05272	mmu00071	Fatty acid degradation
C05273	mmu00071	Fatty acid degradation
C05274	mmu00071	Fatty acid degradation
C05275	mmu00071	Fatty acid degradation
C05276	mmu00071	Fatty acid degradation
C05279	mmu00071	Fatty acid degradation
C05280	mmu00071	Fatty acid degradation
C20683	mmu00071	Fatty acid degradation
C00187	mmu00100	Steroid biosynthesis
C00448	mmu00100	Steroid biosynthesis
C00751	mmu00100	Steroid biosynthesis
C01054	mmu00100	Steroid biosynthesis
C01164	mmu00100	Steroid biosynthesis
C01189	mmu00100	Steroid biosynthesis
C01561	mmu00100	Steroid biosynthesis
C01673	mmu00100	Steroid biosynthesis
C01694	mmu00100	Steroid biosynthesis
C01724	mmu00100	Steroid biosynthesis
C01753	mmu00100	Steroid biosynthesis
C01789	mmu00100	Steroid biosynthesis
C01802	mmu00100	Steroid biosynthesis
C01902	mmu00100	Steroid biosynthesis
C01943	mmu00100	Steroid biosynthesis
C02141	mmu00100	Steroid biosynthesis
C02530	mmu00100	Steroid biosynthesis
C03428	mmu00100	Steroid biosynthesis
C03845	mmu00100	Steroid biosynthesis
C04525	mmu00100	Steroid biosynthesis
C05103	mmu00100	Steroid biosynthesis
C05107	mmu00100	Steroid biosynthesis
C05108	mmu00100	Steroid biosynthesis
C05109	mmu00100	Steroid biosynthesis
C05437	mmu00100	Steroid biosynthesis
C05439	mmu00100	Steroid biosynthesis
C05440	mmu00100	Steroid biosynthesis
C05441	mmu00100	Steroid biosynthesis
C05442	mmu00100	Steroid biosynthesis
C05443	mmu00100	Steroid biosynthesis
C07712	mmu00100	Steroid biosynthesis
C08813	mmu00100	Steroid biosynthesis
C08821	mmu00100	Steroid biosynthesis
C08830	mmu00100	Steroid biosynthesis
C11455	mmu00100	Steroid biosynthesis
C11508	mmu00100	Steroid biosynthesis
C11522	mmu00100	Steroid biosynthesis
C11523	mmu00100	Steroid biosynthesis
C15776	mmu00100	Steroid biosynthesis
C15777	mmu00100	Steroid biosynthesis
C15780	mmu00100	Steroid biosynthesis
C15781	mmu00100	Steroid biosynthesis
C15782	mmu00100	Steroid biosynthesis
C15783	mmu00100	Steroid biosynthesis
C15808	mmu00100	Steroid biosynthesis
C15816	mmu00100	Steroid biosynthesis
C15915	mmu00100	Steroid biosynthesis
C18231	mmu00100	Steroid biosynthesis
C21106	mmu00100	Steroid biosynthesis
C22112	mmu00100	Steroid biosynthesis
C22116	mmu00100	Steroid biosynthesis
C22119	mmu00100	Steroid biosynthesis
C22120	mmu00100	Steroid biosynthesis
C22121	mmu00100	Steroid biosynthesis
C22122	mmu00100	Steroid biosynthesis
C22123	mmu00100	Steroid biosynthesis
C22136	mmu00100	Steroid biosynthesis
C00037	mmu00120	Primary bile acid biosynthesis
C00187	mmu00120	Primary bile acid biosynthesis
C00245	mmu00120	Primary bile acid biosynthesis
C00695	mmu00120	Primary bile acid biosynthesis
C01301	mmu00120	Primary bile acid biosynthesis
C01794	mmu00120	Primary bile acid biosynthesis
C01921	mmu00120	Primary bile acid biosynthesis
C02528	mmu00120	Primary bile acid biosynthesis
C03594	mmu00120	Primary bile acid biosynthesis
C04554	mmu00120	Primary bile acid biosynthesis
C04722	mmu00120	Primary bile acid biosynthesis
C05122	mmu00120	Primary bile acid biosynthesis
C05337	mmu00120	Primary bile acid biosynthesis
C05444	mmu00120	Primary bile acid biosynthesis
C05445	mmu00120	Primary bile acid biosynthesis
C05446	mmu00120	Primary bile acid biosynthesis
C05447	mmu00120	Primary bile acid biosynthesis
C05448	mmu00120	Primary bile acid biosynthesis
C05449	mmu00120	Primary bile acid biosynthesis
C05451	mmu00120	Primary bile acid biosynthesis
C05452	mmu00120	Primary bile acid biosynthesis
C05453	mmu00120	Primary bile acid biosynthesis
C05454	mmu00120	Primary bile acid biosynthesis
C05455	mmu00120	Primary bile acid biosynthesis
C05460	mmu00120	Primary bile acid biosynthesis
C05465	mmu00120	Primary bile acid biosynthesis
C05466	mmu00120	Primary bile acid biosynthesis
C05467	mmu00120	Primary bile acid biosynthesis
C05468	mmu00120	Primary bile acid biosynthesis
C06341	mmu00120	Primary bile acid biosynthesis
C13550	mmu00120	Primary bile acid biosynthesis
C15518	mmu00120	Primary bile acid biosynthesis
C15519	mmu00120	Primary bile acid biosynthesis
C15520	mmu00120	Primary bile acid biosynthesis
C15610	mmu00120	Primary bile acid biosynthesis
C15613	mmu00120	Primary bile acid biosynthesis
C15614	mmu00120	Primary bile acid biosynthesis
C17331	mmu00120	Primary bile acid biosynthesis
C17332	mmu00120	Primary bile acid biosynthesis
C17333	mmu00120	Primary bile acid biosynthesis
C17335	mmu00120	Primary bile acid biosynthesis
C17336	mmu00120	Primary bile acid biosynthesis
C17337	mmu00120	Primary bile acid biosynthesis
C17339	mmu00120	Primary bile acid biosynthesis
C17343	mmu00120	Primary bile acid biosynthesis
C17345	mmu00120	Primary bile acid biosynthesis
C17346	mmu00120	Primary bile acid biosynthesis
C00082	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00156	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00223	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00251	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00341	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00353	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00390	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00399	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00423	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00544	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00811	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00828	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C00885	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C01179	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C02059	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C02477	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C02483	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C02730	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C02949	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C03160	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C03313	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C03657	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C03964	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C03993	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C04145	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C05427	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C05807	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C05817	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C05819	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C05847	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C05848	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C05849	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
C06986	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
