Feature_ID	Term_ID	Term_name
20662	mmu04010	MAPK signaling pathway
20663	mmu04010	MAPK signaling pathway
20807	mmu04010	MAPK signaling pathway
211429	mmu04010	MAPK signaling pathway
215449	mmu04010	MAPK signaling pathway
216869	mmu04010	MAPK signaling pathway
21687	mmu04010	MAPK signaling pathway
216965	mmu04010	MAPK signaling pathway
21802	mmu04010	MAPK signaling pathway
21803	mmu04010	MAPK signaling pathway
21808	mmu04010	MAPK signaling pathway
21809	mmu04010	MAPK signaling pathway
21812	mmu04010	MAPK signaling pathway
21813	mmu04010	MAPK signaling pathway
218397	mmu04010	MAPK signaling pathway
21926	mmu04010	MAPK signaling pathway
21937	mmu04010	MAPK signaling pathway
22030	mmu04010	MAPK signaling pathway
22034	mmu04010	MAPK signaling pathway
22059	mmu04010	MAPK signaling pathway
22339	mmu04010	MAPK signaling pathway
22340	mmu04010	MAPK signaling pathway
22341	mmu04010	MAPK signaling pathway
224105	mmu04010	MAPK signaling pathway
225028	mmu04010	MAPK signaling pathway
232889	mmu04010	MAPK signaling pathway
233046	mmu04010	MAPK signaling pathway
234878	mmu04010	MAPK signaling pathway
235584	mmu04010	MAPK signaling pathway
23797	mmu04010	MAPK signaling pathway
23882	mmu04010	MAPK signaling pathway
23938	mmu04010	MAPK signaling pathway
23939	mmu04010	MAPK signaling pathway
239556	mmu04010	MAPK signaling pathway
240168	mmu04010	MAPK signaling pathway
240672	mmu04010	MAPK signaling pathway
26395	mmu04010	MAPK signaling pathway
26396	mmu04010	MAPK signaling pathway
26397	mmu04010	MAPK signaling pathway
26398	mmu04010	MAPK signaling pathway
26399	mmu04010	MAPK signaling pathway
26400	mmu04010	MAPK signaling pathway
26401	mmu04010	MAPK signaling pathway
26403	mmu04010	MAPK signaling pathway
26404	mmu04010	MAPK signaling pathway
26405	mmu04010	MAPK signaling pathway
26406	mmu04010	MAPK signaling pathway
26407	mmu04010	MAPK signaling pathway
26408	mmu04010	MAPK signaling pathway
26409	mmu04010	MAPK signaling pathway
26410	mmu04010	MAPK signaling pathway
26411	mmu04010	MAPK signaling pathway
26412	mmu04010	MAPK signaling pathway
26413	mmu04010	MAPK signaling pathway
26414	mmu04010	MAPK signaling pathway
26415	mmu04010	MAPK signaling pathway
26416	mmu04010	MAPK signaling pathway
26417	mmu04010	MAPK signaling pathway
26419	mmu04010	MAPK signaling pathway
26420	mmu04010	MAPK signaling pathway
266632	mmu04010	MAPK signaling pathway
26921	mmu04010	MAPK signaling pathway
26940	mmu04010	MAPK signaling pathway
269881	mmu04010	MAPK signaling pathway
271844	mmu04010	MAPK signaling pathway
29857	mmu04010	MAPK signaling pathway
30957	mmu04010	MAPK signaling pathway
319520	mmu04010	MAPK signaling pathway
319734	mmu04010	MAPK signaling pathway
320139	mmu04010	MAPK signaling pathway
329502	mmu04010	MAPK signaling pathway
330177	mmu04010	MAPK signaling pathway
338372	mmu04010	MAPK signaling pathway
381921	mmu04010	MAPK signaling pathway
53608	mmu04010	MAPK signaling pathway
53859	mmu04010	MAPK signaling pathway
54376	mmu04010	MAPK signaling pathway
54377	mmu04010	MAPK signaling pathway
54378	mmu04010	MAPK signaling pathway
54635	mmu04010	MAPK signaling pathway
54652	mmu04010	MAPK signaling pathway
56274	mmu04010	MAPK signaling pathway
56613	mmu04010	MAPK signaling pathway
56636	mmu04010	MAPK signaling pathway
56692	mmu04010	MAPK signaling pathway
56808	mmu04010	MAPK signaling pathway
58226	mmu04010	MAPK signaling pathway
58231	mmu04010	MAPK signaling pathway
60597	mmu04010	MAPK signaling pathway
63953	mmu04010	MAPK signaling pathway
64654	mmu04010	MAPK signaling pathway
65964	mmu04010	MAPK signaling pathway
66513	mmu04010	MAPK signaling pathway
66922	mmu04010	MAPK signaling pathway
67071	mmu04010	MAPK signaling pathway
67112	mmu04010	MAPK signaling pathway
67603	mmu04010	MAPK signaling pathway
68652	mmu04010	MAPK signaling pathway
70686	mmu04010	MAPK signaling pathway
71609	mmu04010	MAPK signaling pathway
71751	mmu04010	MAPK signaling pathway
71785	mmu04010	MAPK signaling pathway
72349	mmu04010	MAPK signaling pathway
73086	mmu04010	MAPK signaling pathway
75590	mmu04010	MAPK signaling pathway
76089	mmu04010	MAPK signaling pathway
78390	mmu04010	MAPK signaling pathway
78405	mmu04010	MAPK signaling pathway
80857	mmu04010	MAPK signaling pathway
80903	mmu04010	MAPK signaling pathway
81904	mmu04010	MAPK signaling pathway
81905	mmu04010	MAPK signaling pathway
100042150	mmu04012	ErbB signaling pathway
108058	mmu04012	ErbB signaling pathway
109880	mmu04012	ErbB signaling pathway
110157	mmu04012	ErbB signaling pathway
11350	mmu04012	ErbB signaling pathway
11352	mmu04012	ErbB signaling pathway
11651	mmu04012	ErbB signaling pathway
11652	mmu04012	ErbB signaling pathway
11836	mmu04012	ErbB signaling pathway
11839	mmu04012	ErbB signaling pathway
12015	mmu04012	ErbB signaling pathway
12223	mmu04012	ErbB signaling pathway
12322	mmu04012	ErbB signaling pathway
12323	mmu04012	ErbB signaling pathway
12325	mmu04012	ErbB signaling pathway
12402	mmu04012	ErbB signaling pathway
12575	mmu04012	ErbB signaling pathway
12576	mmu04012	ErbB signaling pathway
12928	mmu04012	ErbB signaling pathway
12929	mmu04012	ErbB signaling pathway
13645	mmu04012	ErbB signaling pathway
13649	mmu04012	ErbB signaling pathway
13685	mmu04012	ErbB signaling pathway
13712	mmu04012	ErbB signaling pathway
13866	mmu04012	ErbB signaling pathway
13867	mmu04012	ErbB signaling pathway
13869	mmu04012	ErbB signaling pathway
13874	mmu04012	ErbB signaling pathway
14083	mmu04012	ErbB signaling pathway
14388	mmu04012	ErbB signaling pathway
14784	mmu04012	ErbB signaling pathway
15200	mmu04012	ErbB signaling pathway
15461	mmu04012	ErbB signaling pathway
16476	mmu04012	ErbB signaling pathway
16653	mmu04012	ErbB signaling pathway
17869	mmu04012	ErbB signaling pathway
17973	mmu04012	ErbB signaling pathway
17974	mmu04012	ErbB signaling pathway
18176	mmu04012	ErbB signaling pathway
18183	mmu04012	ErbB signaling pathway
18479	mmu04012	ErbB signaling pathway
18481	mmu04012	ErbB signaling pathway
18706	mmu04012	ErbB signaling pathway
18707	mmu04012	ErbB signaling pathway
18708	mmu04012	ErbB signaling pathway
18709	mmu04012	ErbB signaling pathway
18710	mmu04012	ErbB signaling pathway
18750	mmu04012	ErbB signaling pathway
18751	mmu04012	ErbB signaling pathway
18752	mmu04012	ErbB signaling pathway
18803	mmu04012	ErbB signaling pathway
20416	mmu04012	ErbB signaling pathway
20418	mmu04012	ErbB signaling pathway
20662	mmu04012	ErbB signaling pathway
20663	mmu04012	ErbB signaling pathway
20779	mmu04012	ErbB signaling pathway
20850	mmu04012	ErbB signaling pathway
20851	mmu04012	ErbB signaling pathway
208650	mmu04012	ErbB signaling pathway
211323	mmu04012	ErbB signaling pathway
214230	mmu04012	ErbB signaling pathway
216148	mmu04012	ErbB signaling pathway
21802	mmu04012	ErbB signaling pathway
224105	mmu04012	ErbB signaling pathway
234779	mmu04012	ErbB signaling pathway
23797	mmu04012	ErbB signaling pathway
241656	mmu04012	ErbB signaling pathway
26395	mmu04012	ErbB signaling pathway
26396	mmu04012	ErbB signaling pathway
26398	mmu04012	ErbB signaling pathway
26400	mmu04012	ErbB signaling pathway
26413	mmu04012	ErbB signaling pathway
26414	mmu04012	ErbB signaling pathway
26417	mmu04012	ErbB signaling pathway
26419	mmu04012	ErbB signaling pathway
26420	mmu04012	ErbB signaling pathway
271849	mmu04012	ErbB signaling pathway
56637	mmu04012	ErbB signaling pathway
56717	mmu04012	ErbB signaling pathway
58988	mmu04012	ErbB signaling pathway
70584	mmu04012	ErbB signaling pathway
72508	mmu04012	ErbB signaling pathway
74769	mmu04012	ErbB signaling pathway
83961	mmu04012	ErbB signaling pathway
100043318	mmu04014	Ras signaling pathway
100503710	mmu04014	Ras signaling pathway
102633809	mmu04014	Ras signaling pathway
109905	mmu04014	Ras signaling pathway
110157	mmu04014	Ras signaling pathway
11350	mmu04014	Ras signaling pathway
11352	mmu04014	Ras signaling pathway
114713	mmu04014	Ras signaling pathway
11600	mmu04014	Ras signaling pathway
11601	mmu04014	Ras signaling pathway
11602	mmu04014	Ras signaling pathway
11651	mmu04014	Ras signaling pathway
11652	mmu04014	Ras signaling pathway
11845	mmu04014	Ras signaling pathway
11848	mmu04014	Ras signaling pathway
12015	mmu04014	Ras signaling pathway
12048	mmu04014	Ras signaling pathway
12064	mmu04014	Ras signaling pathway
12313	mmu04014	Ras signaling pathway
12314	mmu04014	Ras signaling pathway
12315	mmu04014	Ras signaling pathway
12540	mmu04014	Ras signaling pathway
12675	mmu04014	Ras signaling pathway
12977	mmu04014	Ras signaling pathway
12978	mmu04014	Ras signaling pathway
13636	mmu04014	Ras signaling pathway
13637	mmu04014	Ras signaling pathway
13638	mmu04014	Ras signaling pathway
13639	mmu04014	Ras signaling pathway
13640	mmu04014	Ras signaling pathway
13645	mmu04014	Ras signaling pathway
13649	mmu04014	Ras signaling pathway
13712	mmu04014	Ras signaling pathway
13836	mmu04014	Ras signaling pathway
14103	mmu04014	Ras signaling pathway
14164	mmu04014	Ras signaling pathway
14165	mmu04014	Ras signaling pathway
14170	mmu04014	Ras signaling pathway
14171	mmu04014	Ras signaling pathway
14172	mmu04014	Ras signaling pathway
14173	mmu04014	Ras signaling pathway
14174	mmu04014	Ras signaling pathway
14175	mmu04014	Ras signaling pathway
14176	mmu04014	Ras signaling pathway
14177	mmu04014	Ras signaling pathway
14178	mmu04014	Ras signaling pathway
14179	mmu04014	Ras signaling pathway
14180	mmu04014	Ras signaling pathway
14182	mmu04014	Ras signaling pathway
14183	mmu04014	Ras signaling pathway
14184	mmu04014	Ras signaling pathway
14186	mmu04014	Ras signaling pathway
14205	mmu04014	Ras signaling pathway
14254	mmu04014	Ras signaling pathway
14255	mmu04014	Ras signaling pathway
14256	mmu04014	Ras signaling pathway
14257	mmu04014	Ras signaling pathway
14388	mmu04014	Ras signaling pathway
14389	mmu04014	Ras signaling pathway
14688	mmu04014	Ras signaling pathway
14693	mmu04014	Ras signaling pathway
14695	mmu04014	Ras signaling pathway
14696	mmu04014	Ras signaling pathway
14697	mmu04014	Ras signaling pathway
14699	mmu04014	Ras signaling pathway
14700	mmu04014	Ras signaling pathway
14701	mmu04014	Ras signaling pathway
14702	mmu04014	Ras signaling pathway
14704	mmu04014	Ras signaling pathway
14706	mmu04014	Ras signaling pathway
14707	mmu04014	Ras signaling pathway
14708	mmu04014	Ras signaling pathway
14709	mmu04014	Ras signaling pathway
14710	mmu04014	Ras signaling pathway
14784	mmu04014	Ras signaling pathway
14810	mmu04014	Ras signaling pathway
14811	mmu04014	Ras signaling pathway
14812	mmu04014	Ras signaling pathway
15234	mmu04014	Ras signaling pathway
15461	mmu04014	Ras signaling pathway
15566	mmu04014	Ras signaling pathway
16000	mmu04014	Ras signaling pathway
16001	mmu04014	Ras signaling pathway
16002	mmu04014	Ras signaling pathway
16150	mmu04014	Ras signaling pathway
16151	mmu04014	Ras signaling pathway
16333	mmu04014	Ras signaling pathway
16334	mmu04014	Ras signaling pathway
16337	mmu04014	Ras signaling pathway
16542	mmu04014	Ras signaling pathway
16590	mmu04014	Ras signaling pathway
16653	mmu04014	Ras signaling pathway
16706	mmu04014	Ras signaling pathway
16797	mmu04014	Ras signaling pathway
170758	mmu04014	Ras signaling pathway
17295	mmu04014	Ras signaling pathway
17311	mmu04014	Ras signaling pathway
17356	mmu04014	Ras signaling pathway
17532	mmu04014	Ras signaling pathway
18015	mmu04014	Ras signaling pathway
18033	mmu04014	Ras signaling pathway
18048	mmu04014	Ras signaling pathway
18049	mmu04014	Ras signaling pathway
18053	mmu04014	Ras signaling pathway
18176	mmu04014	Ras signaling pathway
18205	mmu04014	Ras signaling pathway
18211	mmu04014	Ras signaling pathway
18212	mmu04014	Ras signaling pathway
18479	mmu04014	Ras signaling pathway
18481	mmu04014	Ras signaling pathway
18590	mmu04014	Ras signaling pathway
18591	mmu04014	Ras signaling pathway
18595	mmu04014	Ras signaling pathway
18596	mmu04014	Ras signaling pathway
18654	mmu04014	Ras signaling pathway
18706	mmu04014	Ras signaling pathway
18707	mmu04014	Ras signaling pathway
18708	mmu04014	Ras signaling pathway
18709	mmu04014	Ras signaling pathway
18710	mmu04014	Ras signaling pathway
18747	mmu04014	Ras signaling pathway
18749	mmu04014	Ras signaling pathway
18750	mmu04014	Ras signaling pathway
18751	mmu04014	Ras signaling pathway
18752	mmu04014	Ras signaling pathway
18778	mmu04014	Ras signaling pathway
18780	mmu04014	Ras signaling pathway
18781	mmu04014	Ras signaling pathway
18782	mmu04014	Ras signaling pathway
18783	mmu04014	Ras signaling pathway
18784	mmu04014	Ras signaling pathway
18803	mmu04014	Ras signaling pathway
18805	mmu04014	Ras signaling pathway
18806	mmu04014	Ras signaling pathway
19247	mmu04014	Ras signaling pathway
19344	mmu04014	Ras signaling pathway
19345	mmu04014	Ras signaling pathway
19353	mmu04014	Ras signaling pathway
19354	mmu04014	Ras signaling pathway
19395	mmu04014	Ras signaling pathway
19414	mmu04014	Ras signaling pathway
19415	mmu04014	Ras signaling pathway
19417	mmu04014	Ras signaling pathway
19418	mmu04014	Ras signaling pathway
19419	mmu04014	Ras signaling pathway
19696	mmu04014	Ras signaling pathway
19697	mmu04014	Ras signaling pathway
19730	mmu04014	Ras signaling pathway
19731	mmu04014	Ras signaling pathway
19732	mmu04014	Ras signaling pathway
19765	mmu04014	Ras signaling pathway
20130	mmu04014	Ras signaling pathway
20416	mmu04014	Ras signaling pathway
20418	mmu04014	Ras signaling pathway
20662	mmu04014	Ras signaling pathway
20663	mmu04014	Ras signaling pathway
211429	mmu04014	Ras signaling pathway
214230	mmu04014	Ras signaling pathway
215449	mmu04014	Ras signaling pathway
216148	mmu04014	Ras signaling pathway
21687	mmu04014	Ras signaling pathway
217944	mmu04014	Ras signaling pathway
21802	mmu04014	Ras signaling pathway
218397	mmu04014	Ras signaling pathway
21844	mmu04014	Ras signaling pathway
22339	mmu04014	Ras signaling pathway
22340	mmu04014	Ras signaling pathway
22341	mmu04014	Ras signaling pathway
224105	mmu04014	Ras signaling pathway
225845	mmu04014	Ras signaling pathway
225870	mmu04014	Ras signaling pathway
22637	mmu04014	Ras signaling pathway
226525	mmu04014	Ras signaling pathway
228850	mmu04014	Ras signaling pathway
232889	mmu04014	Ras signaling pathway
233046	mmu04014	Ras signaling pathway
234779	mmu04014	Ras signaling pathway
237625	mmu04014	Ras signaling pathway
23797	mmu04014	Ras signaling pathway
23871	mmu04014	Ras signaling pathway
23872	mmu04014	Ras signaling pathway
240057	mmu04014	Ras signaling pathway
240168	mmu04014	Ras signaling pathway
241656	mmu04014	Ras signaling pathway
241694	mmu04014	Ras signaling pathway
26395	mmu04014	Ras signaling pathway
26396	mmu04014	Ras signaling pathway
26413	mmu04014	Ras signaling pathway
26414	mmu04014	Ras signaling pathway
26417	mmu04014	Ras signaling pathway
26419	mmu04014	Ras signaling pathway
26420	mmu04014	Ras signaling pathway
26565	mmu04014	Ras signaling pathway
26970	mmu04014	Ras signaling pathway
26971	mmu04014	Ras signaling pathway
271457	mmu04014	Ras signaling pathway
271844	mmu04014	Ras signaling pathway
271849	mmu04014	Ras signaling pathway
320484	mmu04014	Ras signaling pathway
329502	mmu04014	Ras signaling pathway
333050	mmu04014	Ras signaling pathway
494124	mmu04014	Ras signaling pathway
53357	mmu04014	Ras signaling pathway
54153	mmu04014	Ras signaling pathway
54354	mmu04014	Ras signaling pathway
54601	mmu04014	Ras signaling pathway
54635	mmu04014	Ras signaling pathway
56044	mmu04014	Ras signaling pathway
56289	mmu04014	Ras signaling pathway
56392	mmu04014	Ras signaling pathway
56480	mmu04014	Ras signaling pathway
56636	mmu04014	Ras signaling pathway
56784	mmu04014	Ras signaling pathway
58231	mmu04014	Ras signaling pathway
64143	mmu04014	Ras signaling pathway
64337	mmu04014	Ras signaling pathway
64654	mmu04014	Ras signaling pathway
66066	mmu04014	Ras signaling pathway
66350	mmu04014	Ras signaling pathway
66482	mmu04014	Ras signaling pathway
66922	mmu04014	Ras signaling pathway
67112	mmu04014	Ras signaling pathway
67653	mmu04014	Ras signaling pathway
69836	mmu04014	Ras signaling pathway
70405	mmu04014	Ras signaling pathway
70584	mmu04014	Ras signaling pathway
71785	mmu04014	Ras signaling pathway
72399	mmu04014	Ras signaling pathway
74055	mmu04014	Ras signaling pathway
74769	mmu04014	Ras signaling pathway
75600	mmu04014	Ras signaling pathway
78390	mmu04014	Ras signaling pathway
78405	mmu04014	Ras signaling pathway
80796	mmu04014	Ras signaling pathway
80857	mmu04014	Ras signaling pathway
80903	mmu04014	Ras signaling pathway
85031	mmu04014	Ras signaling pathway
101540	mmu04015	Rap1 signaling pathway
104110	mmu04015	Rap1 signaling pathway
104111	mmu04015	Rap1 signaling pathway
106952	mmu04015	Rap1 signaling pathway
107746	mmu04015	Rap1 signaling pathway
109880	mmu04015	Rap1 signaling pathway
109905	mmu04015	Rap1 signaling pathway
110157	mmu04015	Rap1 signaling pathway
110351	mmu04015	Rap1 signaling pathway
11461	mmu04015	Rap1 signaling pathway
11465	mmu04015	Rap1 signaling pathway
11512	mmu04015	Rap1 signaling pathway
11513	mmu04015	Rap1 signaling pathway
11514	mmu04015	Rap1 signaling pathway
11515	mmu04015	Rap1 signaling pathway
11540	mmu04015	Rap1 signaling pathway
11541	mmu04015	Rap1 signaling pathway
11600	mmu04015	Rap1 signaling pathway
11601	mmu04015	Rap1 signaling pathway
11602	mmu04015	Rap1 signaling pathway
11651	mmu04015	Rap1 signaling pathway
11652	mmu04015	Rap1 signaling pathway
11848	mmu04015	Rap1 signaling pathway
12313	mmu04015	Rap1 signaling pathway
12314	mmu04015	Rap1 signaling pathway
12315	mmu04015	Rap1 signaling pathway
12387	mmu04015	Rap1 signaling pathway
12388	mmu04015	Rap1 signaling pathway
12540	mmu04015	Rap1 signaling pathway
12550	mmu04015	Rap1 signaling pathway
12801	mmu04015	Rap1 signaling pathway
12927	mmu04015	Rap1 signaling pathway
12928	mmu04015	Rap1 signaling pathway
12929	mmu04015	Rap1 signaling pathway
12977	mmu04015	Rap1 signaling pathway
12978	mmu04015	Rap1 signaling pathway
13489	mmu04015	Rap1 signaling pathway
13636	mmu04015	Rap1 signaling pathway
13637	mmu04015	Rap1 signaling pathway
13638	mmu04015	Rap1 signaling pathway
13639	mmu04015	Rap1 signaling pathway
13640	mmu04015	Rap1 signaling pathway
13645	mmu04015	Rap1 signaling pathway
13649	mmu04015	Rap1 signaling pathway
13800	mmu04015	Rap1 signaling pathway
13836	mmu04015	Rap1 signaling pathway
14026	mmu04015	Rap1 signaling pathway
14062	mmu04015	Rap1 signaling pathway
14065	mmu04015	Rap1 signaling pathway
14164	mmu04015	Rap1 signaling pathway
14165	mmu04015	Rap1 signaling pathway
14170	mmu04015	Rap1 signaling pathway
14171	mmu04015	Rap1 signaling pathway
14172	mmu04015	Rap1 signaling pathway
14173	mmu04015	Rap1 signaling pathway
14174	mmu04015	Rap1 signaling pathway
14175	mmu04015	Rap1 signaling pathway
14176	mmu04015	Rap1 signaling pathway
14177	mmu04015	Rap1 signaling pathway
14178	mmu04015	Rap1 signaling pathway
14179	mmu04015	Rap1 signaling pathway
14180	mmu04015	Rap1 signaling pathway
14182	mmu04015	Rap1 signaling pathway
14183	mmu04015	Rap1 signaling pathway
14184	mmu04015	Rap1 signaling pathway
14186	mmu04015	Rap1 signaling pathway
14205	mmu04015	Rap1 signaling pathway
14254	mmu04015	Rap1 signaling pathway
14257	mmu04015	Rap1 signaling pathway
14293	mmu04015	Rap1 signaling pathway
14677	mmu04015	Rap1 signaling pathway
14678	mmu04015	Rap1 signaling pathway
14679	mmu04015	Rap1 signaling pathway
14681	mmu04015	Rap1 signaling pathway
14682	mmu04015	Rap1 signaling pathway
14683	mmu04015	Rap1 signaling pathway
14745	mmu04015	Rap1 signaling pathway
14810	mmu04015	Rap1 signaling pathway
14811	mmu04015	Rap1 signaling pathway
14812	mmu04015	Rap1 signaling pathway
14924	mmu04015	Rap1 signaling pathway
15234	mmu04015	Rap1 signaling pathway
15461	mmu04015	Rap1 signaling pathway
15901	mmu04015	Rap1 signaling pathway
16000	mmu04015	Rap1 signaling pathway
16001	mmu04015	Rap1 signaling pathway
16333	mmu04015	Rap1 signaling pathway
16334	mmu04015	Rap1 signaling pathway
16337	mmu04015	Rap1 signaling pathway
16399	mmu04015	Rap1 signaling pathway
16408	mmu04015	Rap1 signaling pathway
16409	mmu04015	Rap1 signaling pathway
16412	mmu04015	Rap1 signaling pathway
16414	mmu04015	Rap1 signaling pathway
16415	mmu04015	Rap1 signaling pathway
16416	mmu04015	Rap1 signaling pathway
16542	mmu04015	Rap1 signaling pathway
16590	mmu04015	Rap1 signaling pathway
16653	mmu04015	Rap1 signaling pathway
16797	mmu04015	Rap1 signaling pathway
16822	mmu04015	Rap1 signaling pathway
170758	mmu04015	Rap1 signaling pathway
17295	mmu04015	Rap1 signaling pathway
17311	mmu04015	Rap1 signaling pathway
17356	mmu04015	Rap1 signaling pathway
17532	mmu04015	Rap1 signaling pathway
18048	mmu04015	Rap1 signaling pathway
18049	mmu04015	Rap1 signaling pathway
18053	mmu04015	Rap1 signaling pathway
18176	mmu04015	Rap1 signaling pathway
18441	mmu04015	Rap1 signaling pathway
18590	mmu04015	Rap1 signaling pathway
18591	mmu04015	Rap1 signaling pathway
18595	mmu04015	Rap1 signaling pathway
18596	mmu04015	Rap1 signaling pathway
18643	mmu04015	Rap1 signaling pathway
18645	mmu04015	Rap1 signaling pathway
18654	mmu04015	Rap1 signaling pathway
18706	mmu04015	Rap1 signaling pathway
18707	mmu04015	Rap1 signaling pathway
18708	mmu04015	Rap1 signaling pathway
18709	mmu04015	Rap1 signaling pathway
18710	mmu04015	Rap1 signaling pathway
18750	mmu04015	Rap1 signaling pathway
18751	mmu04015	Rap1 signaling pathway
18752	mmu04015	Rap1 signaling pathway
18759	mmu04015	Rap1 signaling pathway
18760	mmu04015	Rap1 signaling pathway
18762	mmu04015	Rap1 signaling pathway
18795	mmu04015	Rap1 signaling pathway
18796	mmu04015	Rap1 signaling pathway
18797	mmu04015	Rap1 signaling pathway
18798	mmu04015	Rap1 signaling pathway
18803	mmu04015	Rap1 signaling pathway
19094	mmu04015	Rap1 signaling pathway
192786	mmu04015	Rap1 signaling pathway
19353	mmu04015	Rap1 signaling pathway
19354	mmu04015	Rap1 signaling pathway
19395	mmu04015	Rap1 signaling pathway
19730	mmu04015	Rap1 signaling pathway
20130	mmu04015	Rap1 signaling pathway
20469	mmu04015	Rap1 signaling pathway
20779	mmu04015	Rap1 signaling pathway
210044	mmu04015	Rap1 signaling pathway
215449	mmu04015	Rap1 signaling pathway
21687	mmu04015	Rap1 signaling pathway
217692	mmu04015	Rap1 signaling pathway
217944	mmu04015	Rap1 signaling pathway
21825	mmu04015	Rap1 signaling pathway
21844	mmu04015	Rap1 signaling pathway
21894	mmu04015	Rap1 signaling pathway
22323	mmu04015	Rap1 signaling pathway
22324	mmu04015	Rap1 signaling pathway
22325	mmu04015	Rap1 signaling pathway
22339	mmu04015	Rap1 signaling pathway
22340	mmu04015	Rap1 signaling pathway
22341	mmu04015	Rap1 signaling pathway
223864	mmu04015	Rap1 signaling pathway
224129	mmu04015	Rap1 signaling pathway
227377	mmu04015	Rap1 signaling pathway
23797	mmu04015	Rap1 signaling pathway
238130	mmu04015	Rap1 signaling pathway
23880	mmu04015	Rap1 signaling pathway
240168	mmu04015	Rap1 signaling pathway
244668	mmu04015	Rap1 signaling pathway
26395	mmu04015	Rap1 signaling pathway
26396	mmu04015	Rap1 signaling pathway
26397	mmu04015	Rap1 signaling pathway
26399	mmu04015	Rap1 signaling pathway
26413	mmu04015	Rap1 signaling pathway
26415	mmu04015	Rap1 signaling pathway
26416	mmu04015	Rap1 signaling pathway
26417	mmu04015	Rap1 signaling pathway
29857	mmu04015	Rap1 signaling pathway
381810	mmu04015	Rap1 signaling pathway
382562	mmu04015	Rap1 signaling pathway
432530	mmu04015	Rap1 signaling pathway
494124	mmu04015	Rap1 signaling pathway
50791	mmu04015	Rap1 signaling pathway
51791	mmu04015	Rap1 signaling pathway
53978	mmu04015	Rap1 signaling pathway
54354	mmu04015	Rap1 signaling pathway
54519	mmu04015	Rap1 signaling pathway
54635	mmu04015	Rap1 signaling pathway
56044	mmu04015	Rap1 signaling pathway
56508	mmu04015	Rap1 signaling pathway
56513	mmu04015	Rap1 signaling pathway
56636	mmu04015	Rap1 signaling pathway
57257	mmu04015	Rap1 signaling pathway
58220	mmu04015	Rap1 signaling pathway
64143	mmu04015	Rap1 signaling pathway
64654	mmu04015	Rap1 signaling pathway
65086	mmu04015	Rap1 signaling pathway
67112	mmu04015	Rap1 signaling pathway
67653	mmu04015	Rap1 signaling pathway
70405	mmu04015	Rap1 signaling pathway
70549	mmu04015	Rap1 signaling pathway
71785	mmu04015	Rap1 signaling pathway
74055	mmu04015	Rap1 signaling pathway
74206	mmu04015	Rap1 signaling pathway
74769	mmu04015	Rap1 signaling pathway
75292	mmu04015	Rap1 signaling pathway
75477	mmu04015	Rap1 signaling pathway
75600	mmu04015	Rap1 signaling pathway
76089	mmu04015	Rap1 signaling pathway
78134	mmu04015	Rap1 signaling pathway
78473	mmu04015	Rap1 signaling pathway
79264	mmu04015	Rap1 signaling pathway
80796	mmu04015	Rap1 signaling pathway
80857	mmu04015	Rap1 signaling pathway
80903	mmu04015	Rap1 signaling pathway
93737	mmu04015	Rap1 signaling pathway
93742	mmu04015	Rap1 signaling pathway
99470	mmu04015	Rap1 signaling pathway
100039078	mmu04020	Calcium signaling pathway
102093	mmu04020	Calcium signaling pathway
104110	mmu04020	Calcium signaling pathway
104111	mmu04020	Calcium signaling pathway
105675	mmu04020	Calcium signaling pathway
107589	mmu04020	Calcium signaling pathway
108058	mmu04020	Calcium signaling pathway
108071	mmu04020	Calcium signaling pathway
109305	mmu04020	Calcium signaling pathway
110094	mmu04020	Calcium signaling pathway
110891	mmu04020	Calcium signaling pathway
110893	mmu04020	Calcium signaling pathway
11441	mmu04020	Calcium signaling pathway
114875	mmu04020	Calcium signaling pathway
11513	mmu04020	Calcium signaling pathway
11514	mmu04020	Calcium signaling pathway
11515	mmu04020	Calcium signaling pathway
11540	mmu04020	Calcium signaling pathway
11541	mmu04020	Calcium signaling pathway
11548	mmu04020	Calcium signaling pathway
11549	mmu04020	Calcium signaling pathway
11550	mmu04020	Calcium signaling pathway
11554	mmu04020	Calcium signaling pathway
11555	mmu04020	Calcium signaling pathway
11556	mmu04020	Calcium signaling pathway
11607	mmu04020	Calcium signaling pathway
11608	mmu04020	Calcium signaling pathway
116873	mmu04020	Calcium signaling pathway
11739	mmu04020	Calcium signaling pathway
11740	mmu04020	Calcium signaling pathway
11937	mmu04020	Calcium signaling pathway
11938	mmu04020	Calcium signaling pathway
11941	mmu04020	Calcium signaling pathway
12061	mmu04020	Calcium signaling pathway
12062	mmu04020	Calcium signaling pathway
12286	mmu04020	Calcium signaling pathway
12287	mmu04020	Calcium signaling pathway
12288	mmu04020	Calcium signaling pathway
12289	mmu04020	Calcium signaling pathway
12290	mmu04020	Calcium signaling pathway
12291	mmu04020	Calcium signaling pathway
12292	mmu04020	Calcium signaling pathway
12313	mmu04020	Calcium signaling pathway
12314	mmu04020	Calcium signaling pathway
12315	mmu04020	Calcium signaling pathway
12322	mmu04020	Calcium signaling pathway
12323	mmu04020	Calcium signaling pathway
12325	mmu04020	Calcium signaling pathway
12326	mmu04020	Calcium signaling pathway
12372	mmu04020	Calcium signaling pathway
12373	mmu04020	Calcium signaling pathway
12425	mmu04020	Calcium signaling pathway
12426	mmu04020	Calcium signaling pathway
